index,seq_number,content_encripted,high_security,n_forwards,destination,timestamp_sent,timestamp_received,current_pkt_frequency,latency,l_1,l_2
92,92,00048B0847940000,true,3,192.168.1.112,1623445452627,1623445452635,400,8,,8
93,94,bn7czzk1vpd,false,1,192.168.1.114,1623445452637,1623445452638,400,1,1,
94,93,43344704F3F10001,true,3,192.168.1.112,1623445452632,1623445452641,400,9,,9
95,95,s52j8td9nsd,false,1,192.168.1.114,1623445452642,1623445452643,400,1,1,
96,97,04zj5epi308t,false,1,192.168.1.114,1623445452652,1623445452654,400,2,2,
97,96,C0847D09933F0000,true,3,192.168.1.112,1623445452649,1623445452657,400,8,,8
98,99,7utvwriiyyk,false,1,192.168.1.114,1623445452664,1623445452665,400,1,1,
99,98,40E54DDD43950001,true,3,192.168.1.112,1623445452659,1623445452668,400,9,,9
100,100,xizjhwmr6jd,false,1,192.168.1.114,1623445452669,1623445452670,400,1,1,
101,102,prlk3kewwdj,false,1,192.168.1.114,1623445452680,1623445452681,400,1,1,
102,101,3000433EC38F0001,true,3,192.168.1.112,1623445452676,1623445452684,400,8,,8
103,104,q4an43m7k0s,false,1,192.168.1.114,1623445452690,1623445452692,400,2,2,
104,103,C38425C88CAD0001,true,3,192.168.1.112,1623445452685,1623445452694,400,9,,9
105,106,c2mi8jyoow5,false,1,192.168.1.114,1623445452701,1623445452702,400,1,1,
106,105,3814C10AE3AB0000,true,3,192.168.1.112,1623445452697,1623445452705,400,8,,8
107,107,gcsznrytnip,false,1,192.168.1.114,1623445452705,1623445452707,400,2,2,
108,108,v91tjtxuyka,false,1,192.168.1.114,1623445452709,1623445452710,400,1,1,
109,109,i6v10oejiul,false,1,192.168.1.114,1623445452712,1623445452714,400,2,2,
110,111,efn6kf7kmme,false,1,192.168.1.114,1623445452724,1623445452725,400,1,1,
111,110,F254D53373A80000,true,3,192.168.1.112,1623445452719,1623445452727,400,8,,8
114,114,wqu2wqowymn,false,1,192.168.1.114,1623445452739,1623445452740,400,1,1,
112,112,oylo4r3bt9,false,1,192.168.1.114,1623445452729,1623445452730,400,1,1,
116,117,qi1g1mbhrpj,false,1,192.168.1.114,1623445452753,1623445452754,400,1,1,
117,116,33349E0A13C90000,true,3,192.168.1.112,1623445452749,1623445452757,400,8,,8
118,119,oqi1iqisyfb,false,1,192.168.1.114,1623445452764,1623445452765,400,1,1,
119,118,431F400453D20001,true,3,192.168.1.112,1623445452760,1623445452769,400,9,,9
120,120,s2fv418ql5e,false,1,192.168.1.114,1623445452768,1623445452770,400,2,2,
121,121,3l3vsv6iz5f,false,1,192.168.1.114,1623445452772,1623445452773,400,1,1,
122,122,C55D73C873060000,true,3,192.168.1.112,1623445452777,1623445452786,400,9,,9
123,123,02DC430BB3EA0000,true,3,192.168.1.112,1623445452784,1623445452792,400,8,,8
124,125,ekyqfrdv7vu,false,1,192.168.1.114,1623445452796,1623445452797,400,1,1,
125,124,03748E3AA3C90000,true,3,192.168.1.112,1623445452791,1623445452800,400,9,,9
126,127,vfklarl8tv,false,1,192.168.1.114,1623445452807,1623445452808,400,1,1,
127,126,F044654C1D070000,true,3,192.168.1.112,1623445452802,1623445452811,400,9,,9
128,128,vj1dihaw96n,false,1,192.168.1.114,1623445452812,1623445452813,400,1,1,
129,129,gtf95omeyzn,false,1,192.168.1.114,1623445452816,1623445452817,400,1,1,
130,130,2nh855xnu0y,false,1,192.168.1.114,1623445452820,1623445452821,400,1,1,
131,131,6cvv8wqwwxe,false,1,192.168.1.114,1623445452824,1623445452825,400,1,1,
132,133,xcntanoksxd,false,1,192.168.1.114,1623445452835,1623445452836,400,1,1,
133,132,C1B4104FDACC0000,true,3,192.168.1.112,1623445452830,1623445452839,400,9,,9
134,134,7nwp3vrp8qw,false,1,192.168.1.114,1623445452840,1623445452841,400,1,1,
135,135,dv5sy8d443h,false,1,192.168.1.114,1623445452844,1623445452845,400,1,1,
136,136,83B19BCF46D50001,true,3,192.168.1.112,1623445452850,1623445452858,400,8,,8
137,138,k9du42tr4q,false,1,192.168.1.114,1623445452862,1623445452863,400,1,1,
138,137,C1346F2743100001,true,3,192.168.1.112,1623445452857,1623445452866,400,9,,9
139,139,n6d3qloqgk,false,1,192.168.1.114,1623445452868,1623445452869,400,1,1,
140,140,1wd9ttup981,false,1,192.168.1.114,1623445452873,1623445452874,400,1,1,
113,113,rujq6juz4fq,false,1,192.168.1.114,1623445452734,1623445452735,400,1,1,
141,141,p3sfzprh5rq,false,1,192.168.1.114,1623445452879,1623445452880,400,1,1,
115,115,3kfukqw8o8j,false,1,192.168.1.114,1623445452743,1623445452744,400,1,1,
142,142,s7k39b9bgn8,false,1,192.168.1.114,1623445452883,1623445452885,400,2,2,
143,144,bfp4p4771n,false,1,192.168.1.114,1623445452896,1623445452897,400,1,1,
144,143,1F777A4564600001,true,3,192.168.1.112,1623445452891,1623445452900,400,9,,9
145,146,uv8a33spkr,false,1,192.168.1.114,1623445452906,1623445452908,400,2,2,
146,145,C7347F0BE3760000,true,3,192.168.1.112,1623445452902,1623445452910,400,8,,8
147,147,vo654gqquz,false,1,192.168.1.114,1623445452911,1623445452913,400,2,2,
148,149,9l8eqr2xyh,false,1,192.168.1.114,1623445452922,1623445452923,400,1,1,
149,148,CE84848063700000,true,3,192.168.1.112,1623445452918,1623445452926,400,8,,8
150,150,r9umtneh6v,false,1,192.168.1.114,1623445452926,1623445452928,400,2,2,
151,151,ti4wvvsgnc,false,1,192.168.1.114,1623445452930,1623445452931,400,1,1,
152,152,c3v6m06kaoi,false,1,192.168.1.114,1623445452934,1623445452936,400,2,2,
153,153,qyq9f96d7tq,false,1,192.168.1.114,1623445452939,1623445452940,400,1,1,
154,154,sq5puj85pq,false,1,192.168.1.114,1623445452944,1623445452945,400,1,1,
155,155,8ounq2d6y8s,false,1,192.168.1.114,1623445452949,1623445452950,400,1,1,
156,157,hq2h76bbe1t,false,1,192.168.1.114,1623445452959,1623445452960,400,1,1,
157,156,F0EC520CF7AD0001,true,3,192.168.1.112,1623445452955,1623445452963,400,8,,8
158,158,8hfofk0130b,false,1,192.168.1.114,1623445452963,1623445452965,400,2,2,
159,159,58n44cl713w,false,1,192.168.1.114,1623445452967,1623445452969,400,2,2,
160,160,02645D0A7EEC0001,true,3,192.168.1.112,1623445452974,1623445452983,400,9,,9
161,162,uny6unqiy4,false,1,192.168.1.114,1623445452984,1623445452985,400,1,1,
162,161,02F4E60873E90000,true,3,192.168.1.112,1623445452980,1623445452988,400,8,,8
163,163,od0drj2vzb,false,1,192.168.1.114,1623445452987,1623445452989,400,2,2,
164,164,2366x2ra0e2,false,1,192.168.1.114,1623445452992,1623445452994,400,2,2,
165,167,mxnax54bvq,false,1,192.168.1.114,1623445453010,1623445453012,400,2,2,
166,165,44BA432F33A50001,true,3,192.168.1.112,1623445453000,1623445453014,400,14,,14
167,169,huuw2l4fabi,false,1,192.168.1.114,1623445453021,1623445453022,400,1,1,
168,166,001446A1D3EF0000,true,3,192.168.1.112,1623445453005,1623445453025,400,20,,20
169,170,paaytwxxkkc,false,1,192.168.1.114,1623445453025,1623445453027,400,2,2,
170,171,ugyr76rh5i,false,1,192.168.1.114,1623445453029,1623445453030,400,1,1,
171,172,3424fnt4qjo,false,1,192.168.1.114,1623445453033,1623445453035,400,2,2,
172,168,10447C4EDEC30000,true,3,192.168.1.112,1623445453017,1623445453037,400,20,,20
173,173,q65546fyzxd,false,1,192.168.1.114,1623445453038,1623445453040,400,2,2,
174,174,kt7fwgdvfwr,false,1,192.168.1.114,1623445453043,1623445453045,400,2,2,
175,176,5mq110ehoi4,false,1,192.168.1.114,1623445453054,1623445453055,400,1,1,
176,177,3lw6uljy71a,false,1,192.168.1.114,1623445453058,1623445453059,400,1,1,
177,175,5DA67FC5231F0001,true,3,192.168.1.112,1623445453050,1623445453063,400,13,,13
178,179,l20yf58ytmd,false,1,192.168.1.114,1623445453067,1623445453069,400,2,2,
179,180,jk5tkpardfa,false,1,192.168.1.114,1623445453072,1623445453074,400,2,2,
180,178,4314570BA39F0000,true,3,192.168.1.112,1623445453063,1623445453077,400,14,,14
181,181,bdlzvf59sfh,false,1,192.168.1.114,1623445453077,1623445453079,400,2,2,
182,183,tohfcy4ss7i,false,1,192.168.1.114,1623445453088,1623445453089,400,1,1,
183,184,ph4ge7ibn7d,false,1,192.168.1.114,1623445453092,1623445453093,400,1,1,
184,185,1b5h5bc3oye,false,1,192.168.1.114,1623445453096,1623445453098,400,2,2,
185,182,831474ACA3500001,true,3,192.168.1.112,1623445453084,1623445453099,400,15,,15
186,187,akqufg1fjpo,false,1,192.168.1.114,1623445453108,1623445453109,400,1,1,
187,186,47245D52D0E20000,true,3,192.168.1.112,1623445453103,1623445453113,400,10,,10
188,188,6qt646vrc9x,false,1,192.168.1.114,1623445453112,1623445453114,400,2,2,
189,189,ywzgiqgbhh,false,1,192.168.1.114,1623445453115,1623445453117,400,2,2,
190,190,42344B0653F10001,true,3,192.168.1.112,1623445453122,1623445453130,400,8,,8
191,191,8A74D18BB3490000,true,3,192.168.1.112,1623445453129,1623445453137,400,8,,8
192,193,hnijl343pb,false,1,192.168.1.114,1623445453139,1623445453141,400,2,2,
193,192,42642B0623F10001,true,3,192.168.1.112,1623445453134,1623445453143,400,9,,9
194,194,o5cd33xephl,false,1,192.168.1.114,1623445453144,1623445453145,400,1,1,
195,196,3fk6tezpgwl,false,1,192.168.1.114,1623445453155,1623445453156,400,1,1,
196,195,82B177897E160001,true,3,192.168.1.112,1623445453151,1623445453159,400,8,,8
197,197,b7u98llcqio,false,1,192.168.1.114,1623445453159,1623445453161,400,2,2,
198,198,cw6d8cmn1lv,false,1,192.168.1.114,1623445453163,1623445453164,400,1,1,
199,199,89946B08D30B0000,true,3,192.168.1.112,1623445453169,1623445453177,400,8,,8
200,201,dd5y6vez8oj,false,1,192.168.1.114,1623445453181,1623445453182,400,1,1,
201,200,8FDB1B91733F0000,true,3,192.168.1.112,1623445453176,1623445453184,400,8,,8
202,202,hv3rda3oihn,false,1,192.168.1.114,1623445453185,1623445453186,400,1,1,
203,203,1q1zhww0twz,false,1,192.168.1.114,1623445453189,1623445453190,400,1,1,
204,204,x37dw65c4h,false,1,192.168.1.114,1623445453193,1623445453194,400,1,1,
205,205,wur9nztlxts,false,1,192.168.1.114,1623445453196,1623445453198,400,2,2,
206,206,ljdrsx2a3aa,false,1,192.168.1.114,1623445453201,1623445453202,400,1,1,
207,207,iy5681lr7j,false,1,192.168.1.114,1623445453206,1623445453207,400,1,1,
208,208,szcco103lhe,false,1,192.168.1.114,1623445453211,1623445453212,400,1,1,
209,209,2BB167C953720000,true,3,192.168.1.112,1623445453218,1623445453226,400,8,,8
210,211,lu8pg2wxiks,false,1,192.168.1.114,1623445453229,1623445453230,400,1,1,
211,210,03345BC5A4B90001,true,3,192.168.1.112,1623445453224,1623445453232,400,8,,8
212,213,c3mo474yec5,false,1,192.168.1.114,1623445453240,1623445453241,400,1,1,
213,212,132467ABA37F0000,true,3,192.168.1.112,1623445453236,1623445453244,400,8,,8
214,214,A1200F0A63570000,true,3,192.168.1.112,1623445453246,1623445453254,400,8,,8
215,216,glfwp2rme6k,false,1,192.168.1.114,1623445453256,1623445453258,400,2,2,
216,215,8B346C83020F0000,true,3,192.168.1.112,1623445453251,1623445453260,400,9,,9
217,217,6iv7gbqf4gw,false,1,192.168.1.114,1623445453261,1623445453262,400,1,1,
218,218,nib7x0ueqyr,false,1,192.168.1.114,1623445453265,1623445453266,400,1,1,
219,220,k6rfy5sbkrb,false,1,192.168.1.114,1623445453274,1623445453276,400,2,2,
220,219,4154A743C0080000,true,3,192.168.1.112,1623445453270,1623445453278,400,8,,8
221,221,va8wgf0d87,false,1,192.168.1.114,1623445453279,1623445453281,400,2,2,
222,222,ama3fc9qv0r,false,1,192.168.1.114,1623445453284,1623445453286,400,2,2,
223,223,82444A40EF1B0001,true,3,192.168.1.112,1623445453291,1623445453300,400,9,,9
224,225,dop901q2jg8,false,1,192.168.1.114,1623445453301,1623445453302,400,1,1,
225,224,4E00420A3C990001,true,3,192.168.1.112,1623445453297,1623445453306,400,9,,9
226,226,73E4774B17010000,true,3,192.168.1.112,1623445453307,1623445453316,400,9,,9
227,227,4216238C73F70001,true,3,192.168.1.112,1623445453315,1623445453323,400,8,,8
228,228,00647B9DFB2C0000,true,3,192.168.1.112,1623445453320,1623445453329,400,9,,9
229,229,800EF7C7290C0000,true,3,192.168.1.112,1623445453327,1623445453336,400,9,,9
230,230,8CA45B84EAF20000,true,3,192.168.1.112,1623445453334,1623445453342,400,8,,8
231,232,bddln4ge55c,false,1,192.168.1.114,1623445453344,1623445453345,400,1,1,
232,231,4234530A07400000,true,3,192.168.1.112,1623445453340,1623445453348,400,8,,8
233,233,47piiqia4v2,false,1,192.168.1.114,1623445453348,1623445453350,400,2,2,
234,234,c83zguhtt26,false,1,192.168.1.114,1623445453353,1623445453354,400,1,1,
235,235,zr83to7j9hp,false,1,192.168.1.114,1623445453358,1623445453360,400,2,2,
236,237,k2fy0rr65jc,false,1,192.168.1.114,1623445453370,1623445453371,400,1,1,
237,236,4314CF4C290A0000,true,3,192.168.1.112,1623445453365,1623445453374,400,9,,9
238,238,0114CC83C3CF0000,true,3,192.168.1.112,1623445453376,1623445453384,400,8,,8
241,242,dokgvxde8t,false,1,192.168.1.114,1623445453398,1623445453399,400,1,1,
242,241,43E4570BA36F0000,true,3,192.168.1.112,1623445453393,1623445453402,400,9,,9
243,243,xb48y7owsz,false,1,192.168.1.114,1623445453403,1623445453404,400,1,1,
244,245,qm5j2ucz9km,false,1,192.168.1.114,1623445453414,1623445453415,400,1,1,
240,240,C6646399FADC0001,true,3,192.168.1.112,1623445453388,1623445453396,400,8,,8
245,244,4314070BA39F0000,true,3,192.168.1.112,1623445453410,1623445453418,400,8,,8
246,246,7nzzizfb356,false,1,192.168.1.114,1623445453418,1623445453420,400,2,2,
248,247,4314570BA32F0000,true,3,192.168.1.112,1623445453424,1623445453432,400,8,,8
249,250,x2c0jbpil2,false,1,192.168.1.114,1623445453440,1623445453441,400,1,1,
247,248,cuelc770naf,false,1,192.168.1.114,1623445453429,1623445453430,400,1,1,
250,249,00F44080B5920000,true,3,192.168.1.112,1623445453436,1623445453444,400,8,,8
252,253,9npvoclm6nv,false,1,192.168.1.114,1623445453457,1623445453458,400,1,1,
251,251,81B5773EA3010001,true,3,192.168.1.112,1623445453446,1623445453454,400,8,,8
253,252,C316670DE3660001,true,3,192.168.1.112,1623445453452,1623445453461,400,9,,9
254,254,vgg6ezy7yz,false,1,192.168.1.114,1623445453462,1623445453463,400,1,1,
255,255,B3D4574B739F0000,true,3,192.168.1.112,1623445453467,1623445453475,400,8,,8
256,257,urs6l5gd1qi,false,1,192.168.1.114,1623445453479,1623445453480,400,1,1,
257,256,0884538026000000,true,3,192.168.1.112,1623445453474,1623445453483,400,9,,9
258,259,6hg0fy2n3xb,false,1,192.168.1.114,1623445453490,1623445453491,400,1,1,
259,258,C7846E3FC34F0001,true,3,192.168.1.112,1623445453486,1623445453495,400,9,,9
260,260,0endz047fti,false,1,192.168.1.114,1623445453494,1623445453496,400,2,2,
261,261,0067F32307C00000,true,3,192.168.1.112,1623445453500,1623445453508,400,8,,8
262,262,81D273029D030001,true,3,192.168.1.112,1623445453507,1623445453515,400,8,,8
263,263,4380094F83AE0001,true,3,192.168.1.112,1623445453514,1623445453523,400,9,,9
264,265,1rnkbfh0ou1,false,1,192.168.1.114,1623445453524,1623445453525,400,1,1,
265,264,0AA4D741E4830000,true,3,192.168.1.112,1623445453520,1623445453528,400,8,,8
266,266,z505zmyx9l,false,1,192.168.1.114,1623445453527,1623445453529,400,2,2,
267,268,7xls56ls08n,false,1,192.168.1.114,1623445453539,1623445453540,400,1,1,
268,267,4FD0B1A263D80000,true,3,192.168.1.112,1623445453535,1623445453543,400,8,,8
270,270,4AA103A973970000,true,3,192.168.1.112,1623445453550,1623445453558,400,8,,8
271,271,B3543849C30E0000,true,3,192.168.1.112,1623445453555,1623445453563,400,8,,8
269,269,sx8rm8y17sd,false,1,192.168.1.114,1623445453544,1623445453545,400,1,1,
272,273,fgt6j9um4n,false,1,192.168.1.114,1623445453566,1623445453567,400,1,1,
273,272,0DA41F2373E60000,true,3,192.168.1.112,1623445453562,1623445453571,400,9,,9
274,274,r81o6prxwg9,false,1,192.168.1.114,1623445453570,1623445453572,400,2,2,
275,275,40645F75DD070000,true,3,192.168.1.112,1623445453575,1623445453583,400,8,,8
276,277,5gkzw7e9kvb,false,1,192.168.1.114,1623445453586,1623445453587,400,1,1,
277,276,013D734593750001,true,3,192.168.1.112,1623445453582,1623445453590,400,8,,8
278,278,4BAB930233A00000,true,3,192.168.1.112,1623445453591,1623445453600,400,9,,9
279,280,00ie7qqeah3d,false,1,192.168.1.114,1623445453602,1623445453603,400,1,1,
280,279,89E4630D98490000,true,3,192.168.1.112,1623445453598,1623445453606,400,8,,8
281,281,blsfv2hv93g,false,1,192.168.1.114,1623445453605,1623445453607,400,2,2,
282,283,yh99qtrcpqg,false,1,192.168.1.114,1623445453617,1623445453618,400,1,1,
283,282,80FDC347E3450001,true,3,192.168.1.112,1623445453612,1623445453620,400,8,,8
284,284,odmts4yex0r,false,1,192.168.1.114,1623445453621,1623445453622,400,1,1,
285,286,pukx5xo1hqb,false,1,192.168.1.114,1623445453631,1623445453633,400,2,2,
286,285,91AA4F0EA38C0001,true,3,192.168.1.112,1623445453626,1623445453635,400,9,,9
287,287,k4tvmh01dip,false,1,192.168.1.114,1623445453636,1623445453638,400,2,2,
288,289,91tar59zfzj,false,1,192.168.1.114,1623445453647,1623445453649,400,2,2,
289,288,A11C4704C2E20001,true,3,192.168.1.112,1623445453643,1623445453651,400,8,,8
290,291,oz0h01g8t1c,false,1,192.168.1.114,1623445453657,1623445453659,400,2,2,
291,290,B29E5B01D39B0000,true,3,192.168.1.112,1623445453652,1623445453660,400,8,,8
292,293,9ondqlpgvj,false,1,192.168.1.114,1623445453668,1623445453669,400,1,1,
293,292,C5747F41A3200000,true,3,192.168.1.112,1623445453664,1623445453672,400,8,,8
294,295,icjv45lmou,false,1,192.168.1.114,1623445453678,1623445453680,400,2,2,
296,296,1jctdz3h4fb,false,1,192.168.1.114,1623445453683,1623445453685,400,2,2,
295,294,4314F70BA36F0000,true,3,192.168.1.112,1623445453673,1623445453682,400,9,,9
297,297,9qv03ldd6od,false,1,192.168.1.114,1623445453688,1623445453689,400,1,1,
298,298,pico7cb4hrj,false,1,192.168.1.114,1623445453693,1623445453694,400,1,1,
299,299,u59sidtommd,false,1,192.168.1.114,1623445453698,1623445453699,400,1,1,
300,300,dkakudz7imh,false,1,192.168.1.114,1623445453703,1623445453704,400,1,1,
301,301,pfcmfjk3ak,false,1,192.168.1.114,1623445453707,1623445453708,400,1,1,
302,303,hm4fmz2wb16,false,1,192.168.1.114,1623445453718,1623445453719,400,1,1,
303,302,89E47B4E93720001,true,3,192.168.1.112,1623445453713,1623445453722,400,9,,9
305,306,jnptqa5i798,false,1,192.168.1.114,1623445453734,1623445453735,400,1,1,
304,304,eziciahup6h,false,1,192.168.1.114,1623445453723,1623445453724,400,1,1,
306,305,203FDB47C3440001,true,3,192.168.1.112,1623445453730,1623445453738,400,8,,8
307,308,m2tium2hpf,false,1,192.168.1.114,1623445453744,1623445453746,400,2,2,
308,307,637567C1A3AF0000,true,3,192.168.1.112,1623445453739,1623445453747,400,8,,8
